DMS_id,n,rho_ens,rho_best_single,AU,EU,TU,raw_sd,rho_MSA_Potts,rho_Evo_Conservation,rho_MSA_Conditioned,rho_ESM_Masked,rho_AR_PLM,rho_xTrimoPGLM,rho_Inverse_Folding,rho_Struct_PLM,rho_Struct_MSA_Hybrid,rho_CNN_RNN,taxon,coarse_selection_type,selection_assay,seq_len,MSA_Neff_L,MSA_num_seqs,MSA_perc_cov,MSA_len,DMS_number_single_mutants,DMS_number_multiple_mutants,includes_multiple_mutants,region_mutated,UniProt_ID,DMS_binarization_method,MSA_Neff_L_category,source_organism
RPC1_LAMBD_Li_2019_low-expression,351,0.5349594575479062,0.5936274836274835,0.11189252343256002,0.1056109508207738,0.21750347425333383,0.15446805261163643,0.4607095231038517,0.5684510052183368,0.5010837108173847,0.5406034919590554,0.4017084091113556,0.40705894024617234,0.3872409898303219,0.5921565297494477,0.5736808089504184,0.46460892631218226,Virus,Activity,Repressor activity (FACS sorting for expression of GFP reporter),237,121.45,100755,0.886,237,351,0,False,19-77,RPC1_LAMBD,median,High,Escherichia phage lambda (Bacteriophage lambda)
RS15_GEOSE_Tsuboyama_2023_1A32,1195,0.4640043201130938,0.618524051387203,0.10094975131399991,0.10139554189518633,0.20234529320918623,0.14276030605282808,0.32579038424587475,0.4302815039046743,0.3696282587949095,0.400495346341726,0.33944101534067045,0.37098750107797934,0.6011005000564416,0.5361375407256115,0.5688541465372644,0.34062920925859697,Prokaryote,Stability,Stability,63,68.91,44428,1.0,63,1195,0,False,1-63,RS15_GEOSE,median,Medium,Geobacillus stearothermophilus
S22A1_HUMAN_Yee_2023_abundance,9803,0.6902539561305675,0.6397456463316608,0.12408902383123797,0.11287843790117469,0.23696746173241265,0.16814081572617087,0.593829130686804,0.6149704793367684,0.6517799481440124,0.6611719537856314,0.6314654982721633,0.6066517532203635,0.5333182590154658,0.6882222905960926,0.6854660706602154,0.5307752624411756,Human,Expression,abundance,553,62.71,198790,0.807,553,9803,0,False,1-549,S22A1_HUMAN,manual,Medium,Homo sapiens
S22A1_HUMAN_Yee_2023_activity,10094,0.6534766906650936,0.5793640788992634,0.12345008962476825,0.1123019043514861,0.23575199397625435,0.16732016411564182,0.5711673197464765,0.6272714700323735,0.5973675701897079,0.6059507941489622,0.6013300084317116,0.5683185217544153,0.5062165849296303,0.6124334196628008,0.6598066920919817,0.5134674394573814,Human,Activity,uptake of cytotoxic substrate,553,62.71,198790,0.807,553,10094,0,False,1-549,S22A1_HUMAN,manual,Medium,Homo sapiens
SAV1_MOUSE_Tsuboyama_2023_2YSB,965,0.5564286371785745,0.5343625698445622,0.10537990078761417,0.11503553427257214,0.22041543506018635,0.1577801704369337,0.34136448298201516,0.5222121134732159,0.490525114973138,0.5258537832010194,0.5121355762372657,0.442975794293704,0.48099201990927176,0.5307856720136003,0.561145135370544,0.5425771916191082,Eukaryote,Stability,Stability,43,105.1,177542,0.791,43,679,286,True,1-43,SAV1_MOUSE,median,High,Mus musculus
SBI_STAAM_Tsuboyama_2023_2JVG,1025,0.5912585986286578,0.7035010496897731,0.137808371999932,0.12982381503297208,0.26763218703290415,0.18702758472953293,0.3491637963898598,0.6100326368925935,0.47128733560147035,0.5219951220840765,0.3288203366875633,0.28453014461413006,0.6893239100089891,0.6851392011935522,0.6911313317147616,0.363256187201837,Prokaryote,Stability,Stability,56,27.03,14476,0.875,56,1025,0,False,1-56,SBI_STAAM,median,Medium,Staphylococcus aureus
SC6A4_HUMAN_Young_2021,11576,0.5818872862460862,0.5339920215989461,0.09826798585342912,0.09319367652838326,0.1914616623818124,0.13670252134865407,0.48762572391945463,0.5375477853476069,0.5730672422611683,0.5625891437510959,0.5199583479660599,0.534606060830537,0.5176056004855553,0.5911426292811338,0.5706546525744388,0.5716110786035503,Human,Activity,Fluorescence,630,8.81,40971,0.805,630,11576,0,False,2-630,SC6A4_HUMAN,median,Medium,Homo sapiens
SCIN_STAAR_Tsuboyama_2023_2QFF,1212,0.42982958002494986,0.5134975581519203,0.13229674254965199,0.143803023724792,0.276099766274444,0.19452304434995235,0.2421891272618261,0.3485558706226432,0.2847315366976416,0.3154388413094436,0.19992264422779954,0.1474168514213353,0.5482006770736059,0.5855906701069282,0.5571959510430678,0.276394861787636,Prokaryote,Stability,Stability,70,163.66,38043,0.9,70,1212,0,False,1-70,SCIN_STAAR,median,High,Staphylococcus aureus
SCN5A_HUMAN_Glazer_2019,224,0.1713651653592007,0.17949390051179956,0.13494886290428396,0.14373599151526545,0.2786848544195494,0.19572148939247155,0.16666951388964485,0.17904351500406418,0.15449776208971552,0.15055937022536034,0.11407248556367258,0.18188408833877068,0.07384692916652054,0.18864198124207768,0.16753123967332792,0.09635613524842455,Human,OrganismalFitness,"drug resistance (triple-drug assay: veratridine + brevetoxin + ouabain; surrogate for sodium channel dysfunction, select against function)",2016,26.58,49973,0.812,32,224,0,False,1621-1632,SCN5A_HUMAN,median,Medium,Homo sapiens
SDA_BACSU_Tsuboyama_2023_1PV0,2770,0.5714099795057955,0.7218052384657704,0.09332309890695901,0.10780009030972598,0.20112318921668498,0.1500845740802428,0.6392367125903438,0.6334307429964903,0.5030286036790607,0.5440297022652456,0.09486445794386947,0.5564183837735946,0.5707947856051905,0.6754635513867144,0.6721151190233207,0.41984760822304223,Prokaryote,Stability,Stability,44,20.05,1953,0.886,44,834,1936,True,1-44,SDA_BACSU,manual,Medium,Bacillus subtilis
SERC_HUMAN_Xie_2023,1914,0.5876169203359923,0.4900863208661547,0.10280202754100266,0.09714767512936007,0.19994970267036274,0.1425444591837009,0.5396499819328201,0.5419297889626765,0.577013246417382,0.5736981141621789,0.5447676318040254,0.5533624316117198,0.41511362318131095,0.5803784786043452,0.5632328245731733,0.5470621374803053,Human,OrganismalFitness,Yeast growth,370,117.4,232438,0.949,370,1914,0,False,2-370,SERC_HUMAN,median,High,Homo sapiens
SHOC2_HUMAN_Kwon_2022,10972,0.42318711126264313,0.34982093963705646,0.11544656960334379,0.09440405230332105,0.20985062190666484,0.14835948491057405,0.37931528486584487,0.42910587765714675,0.41281253478451563,0.3977424894140948,0.3889627989825601,0.4047422641125454,0.31791357790396735,0.3897774898127804,0.41425156769516946,0.42228978121020744,Human,OrganismalFitness,Drug resistance,582,15.55,22163,0.777,582,10972,0,False,2-582,SHOC2_HUMAN,median,Medium,Homo sapiens
SOX30_HUMAN_Tsuboyama_2023_7JJK,1010,0.33892638902008476,0.378917788788875,0.11040886231372707,0.11524602099873053,0.22565488331245764,0.15985369250622547,0.269896005846321,0.19982370253322337,0.27795615258655265,0.31478888277313316,0.30219006313252605,0.19668721459442232,0.5181694027990584,0.38411846230603136,0.39173590720200835,0.22076625733233968,Human,Stability,Stability,57,262.24,158104,0.982,57,1010,0,False,1-57,SOX30_HUMAN,median,High,Homo sapiens
SPA_STAAU_Tsuboyama_2023_1LP1,2105,0.5400135914686289,0.6643174711832533,0.12002472980661248,0.14391416697219472,0.26393889677880716,0.18624945710521493,0.5267307933329598,0.5612749714206284,0.5288443814908548,0.003979155205786419,0.22261714610354624,0.20794022863272954,0.6390071500550294,0.6133423248612601,0.6862430029917668,0.4504886061403032,Prokaryote,Stability,Stability,55,37.48,184804,0.927,55,1035,1070,True,1-55,SPA_STAAU,median,Medium,Staphylococcus aureus
SPG1_STRSG_Olson_2014,536962,0.42412781221773693,0.7220983229929852,0.1456321367132825,0.14323586715115186,0.28886800386443434,0.20430401727983838,0.26210790877828644,0.4482163205357067,0.3216911066358213,0.26785413238515315,0.23375004315749484,0.2664156276547693,0.3384210737488488,0.5554227305369984,0.5811175848292458,0.19253522478308743,Prokaryote,Binding,Binding (IgG),448,0.0,44,0.913,448,1045,535917,True,228-282,SPG1_STRSG,manual,Low,Streptococcus sp. group G
SPG1_STRSG_Wu_2016,149360,0.10397296525216675,0.23910732570052612,0.1157601580023515,0.12367181485984095,0.23943197286219245,0.17225992924721123,0.03853540309692056,0.13131123775488346,0.10998283124177433,0.09494373754314407,-0.014176574812316567,0.09392891878469016,0.10889703941528317,0.19885240780941799,0.18048817268553233,0.027404654898604268,Prokaryote,Binding,Binding (IgG),448,1.34,3109,1.0,448,76,149284,True,265-280,SPG1_STRSG,median,Medium,Streptococcus sp. group G
SPG2_STRSG_Tsuboyama_2023_5UBS,1451,0.6245630303224093,0.6901819776614588,0.10824769639805105,0.11843750760528414,0.22668520400333517,0.1643919671132109,0.5480546400480478,0.644168218067979,0.556985146686837,0.475198877857152,0.491690743776276,0.35408204693230044,0.6128163327312849,0.6672431745453324,0.7280703589553031,0.4400732919079078,Prokaryote,Stability,Stability,56,56.55,39899,0.75,56,1029,422,True,1-56,SPG2_STRSG,median,Medium,Streptococcus sp. group G
SPIKE_SARS2_Starr_2020_binding,3802,0.45328621075655157,0.5473574145271195,0.15321996374649846,0.17131295652173922,0.32453292026823766,0.2263355855737124,0.2223216004052811,0.40816550665156265,0.3733041562038355,-0.031119901789690287,0.38878997812696997,0.14754320916346836,0.46642418864751245,0.4671826095068318,0.5658782017873055,0.3150194871543626,Virus,Binding,ACE2 binding,1273,1.06,36931,0.998,1273,3802,0,False,331-531,SPIKE_SARS2,manual,Medium,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)
SPIKE_SARS2_Starr_2020_expression,3798,0.5732467903971643,0.6103019513448633,0.15385160603499265,0.17132548024881178,0.32517708628380443,0.2266026632096837,0.38440540749717855,0.47867528206300847,0.5263329374763285,0.009317925023092552,0.4071497537895608,0.22825969273755278,0.5239006091127139,0.5970161520256896,0.6931230647604211,0.33242329564870915,Virus,Expression,ACE2 binding,1273,1.06,36931,0.998,1273,3798,0,False,331-531,SPIKE_SARS2,manual,Medium,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)
SPTN1_CHICK_Tsuboyama_2023_1TUD,3201,0.7072233335848894,0.76999452668717,0.10403434845556918,0.09637964284830709,0.20041399130387627,0.1416651655135342,0.675064662805469,0.6696138699854496,0.6496657071720235,0.6695563319837904,0.5966718460277407,0.6192772036649573,0.6092986532221276,0.7406939074029427,0.7438942636788659,0.5972924950591371,Eukaryote,Stability,Stability,60,285.61,420793,0.933,60,1051,2150,True,1-60,SPTN1_CHICK,median,High,Gallus gallus
SQSTM_MOUSE_Tsuboyama_2023_2RRU,707,0.7077152100971931,0.6816582340041274,0.11524446518661405,0.1132392624690882,0.2284837276557022,0.16159597906999804,0.5981446167094815,0.6646663232184682,0.6375930265439461,0.6062997571739402,0.5285900520659098,0.5688532120325523,0.677199930304264,0.7140940619663978,0.7422111448647382,0.6255524569779051,Eukaryote,Stability,Stability,40,84.27,34660,0.925,40,707,0,False,1-40,SQSTM_MOUSE,median,Medium,Mus musculus
SR43C_ARATH_Tsuboyama_2023_2N88,1583,0.717724540939037,0.6930342571893563,0.08151458340184553,0.08551734978309064,0.16703193318493617,0.1194793126383782,0.6882059479122764,0.6869737855707594,0.667033627609441,0.6902749390432467,0.5504969627505568,0.6131304698568008,0.7551654446539627,0.7449549105823684,0.7344663625250795,0.6608884745879406,Eukaryote,Stability,Stability,48,253.55,101118,0.917,48,889,694,True,1-48,SR43C_ARATH,median,High,Arabidopsis thaliana
SRBS1_HUMAN_Tsuboyama_2023_2O2W,1556,0.7786801415213698,0.796273733457873,0.10035309161665922,0.10073350967015877,0.201086601286818,0.14276800730764555,0.6965641623364002,0.7319762435555515,0.7510823179084284,0.7462142078331133,0.6710636358237769,0.6445655242178814,0.7095819455740933,0.8016980902032574,0.7913649608761355,0.6221919445764792,Human,Stability,Stability,67,363.68,708655,0.836,67,1211,345,True,1-67,SRBS1_HUMAN,median,High,Homo sapiens
SRC_HUMAN_Ahler_2019,3372,0.5647817644954698,0.6284802643118759,0.10856335630359007,0.11123031517321803,0.21979367147680812,0.15452072204795783,0.5051602035192253,0.5734365454456958,0.5620536895546882,0.5865369969967019,0.43610916986299053,0.3602789198597273,0.34302663757855456,0.6008854077236052,0.5888194334181355,0.5144918864048799,Human,Activity,growth (surrogate for phosphorylation activity),536,2.75,26974,0.808,536,3372,0,False,270-519,SRC_HUMAN,manual,Medium,Homo sapiens
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,3637,0.4782823646268126,0.5417709523117125,0.10807677108033711,0.11124220546695353,0.21931897654729063,0.15444268008680004,0.44223772779123033,0.4890062021515775,0.4744205214752098,0.501828719397687,0.35513746477145786,0.30421608358220137,0.26413445658234413,0.513108276192667,0.5009716755715349,0.44568274803360386,Human,Activity,Fluorescence measurement,536,3.38,37675,0.869,536,3637,0,False,270-519,SRC_HUMAN,median,Medium,Homo sapiens
SRC_HUMAN_Nguyen_2022,3366,0.47387026758150036,0.5308641772062802,0.10893650756924644,0.11128217209344747,0.2202186796626939,0.15480329386930017,0.4363224699631833,0.48486343289290423,0.45813177804185556,0.5021498818496481,0.3614109796111777,0.3028222244629677,0.2542596508866504,0.5076710911364983,0.49054238147909895,0.4477625890103405,Human,OrganismalFitness,growth enrichment,536,3.38,37675,0.869,536,3366,0,False,270-519,SRC_HUMAN,median,Medium,Homo sapiens
SUMO1_HUMAN_Weile_2017,1700,0.5680093205911215,0.5266818553550079,0.1267116288497599,0.11558221663558689,0.24229384548534677,0.16788897292608213,0.45689099265053723,0.5340414962422338,0.4793578423402323,0.5012553387008029,0.4490614824544105,0.44489496179915655,0.5179140004568337,0.5613549040140792,0.6038509606966586,0.5150838984241419,Human,OrganismalFitness,Yeast growth,101,140.9,85570,0.703,101,1700,0,False,2-97,SUMO1_HUMAN,manual,High,Homo sapiens
SYUA_HUMAN_Newberry_2020,2497,0.1986792176242445,0.5007697202400102,0.13470025574261807,0.11656639917663422,0.25126665491925226,0.17687736450283553,0.13202978444341326,0.23263701815189097,0.17324775902573916,0.19325647342835647,0.15553881112424725,0.1560370958533428,-0.02801716084945654,0.24393450364075592,0.2764502945884566,0.21738984260456667,Human,OrganismalFitness,Growth,140,47.17,15711,0.707,140,2497,0,False,1-140,SYUA_HUMAN,manual,Medium,Homo sapiens
TADBP_HUMAN_Bolognesi_2019,1196,0.09127205132887976,0.603555852309718,0.1331471847958811,0.12891140480284063,0.2620585895987218,0.18526480910449863,0.08190410461903289,0.04329783084022062,0.09879684812538282,0.004349085988121623,-0.0003450995783591999,-0.0027848417609083404,0.14373765694808613,0.2587558264660999,0.28625485297792874,-0.04107808433339054,Human,OrganismalFitness,growth (surrogate for toxicity),414,0.33,1211,0.911,414,1196,0,False,290-373,TADBP_HUMAN,median,Low,Homo sapiens
TAT_HV1BR_Fernandes_2016,1577,0.3789959685201799,0.42354391596489294,0.13508213445849268,0.13897674364231621,0.2740588781008089,0.19257472617359764,0.27057483351219574,0.4139704969101022,0.3064560907780467,0.13113064179114356,0.3715973721156085,0.26673521350673873,0.32345807022034173,0.28234256443675443,0.43165060501531577,0.34359934819084503,Virus,OrganismalFitness,Viral replication,86,115.56,12155,0.988,86,1577,0,False,1-86,TAT_HV1BR,manual,High,Human immunodeficiency virus type 1 group M subtype B (isolate BRU/LAI) (HIV-1)
TCRG1_MOUSE_Tsuboyama_2023_1E0L,1058,0.7510307539471694,0.719634658469093,0.08546101904769463,0.0901905913171462,0.1756516103648408,0.12487508064319769,0.6572348812980137,0.681239147271219,0.7378545842731218,0.7647239444669188,0.6375444915992933,0.7017173358686165,0.7798700661247007,0.7623565616941839,0.7766639907751964,0.5942244635252701,Eukaryote,Stability,Stability,37,79.56,43363,0.865,37,621,437,True,1-37,TCRG1_MOUSE,manual,Medium,Mus musculus
THO1_YEAST_Tsuboyama_2023_2WQG,1279,0.5578515212116467,0.549637196386555,0.09183170014185056,0.1046520348651866,0.19648373500703717,0.14175224147431315,0.4638141430314642,0.552223980283026,0.5384353402084019,0.5416784080350338,0.4667116178448009,0.5088851997305528,0.597719033451973,0.5533256071600211,0.5578298439020851,0.43774184444373404,Eukaryote,Stability,Stability,41,206.87,54877,0.805,41,656,623,True,1-41,THO1_YEAST,manual,High,Saccharomyces cerevisiae
TNKS2_HUMAN_Tsuboyama_2023_5JRT,1479,0.5879035009708993,0.589989576486048,0.09644680965108629,0.09975751792000431,0.1962043275710906,0.140496314389247,0.5257442668472777,0.5525206567118905,0.5554053328359628,0.5521695706634705,0.43086867887156993,0.40468648454594514,0.7007156744178282,0.5945833568556731,0.6010286023601029,0.543525483530927,Human,Stability,Stability,59,195.89,270654,0.949,59,1118,361,True,1-59,TNKS2_HUMAN,median,High,Homo sapiens
TPK1_HUMAN_Weile_2017,3181,0.31034264827630237,0.2632115125736089,0.11174213990826257,0.11102199660605276,0.22276413651431531,0.1572473730378692,0.23568458747069834,0.2694196677636922,0.2861259797908946,0.33373492949906064,0.24898345473615766,0.3028178150501188,0.25148812143925914,0.3143836794220267,0.27972120308784354,0.2979668839160281,Human,OrganismalFitness,Yeast growth,243,29.93,21515,0.823,243,3181,0,False,2-243,TPK1_HUMAN,manual,Medium,Homo sapiens
TPMT_HUMAN_Matreyek_2018,3648,0.5970660438516319,0.5817521825288011,0.1097527537454441,0.10214846780048288,0.211901221545927,0.15047937553330626,0.5142678250304072,0.5798226697728454,0.5476136203547203,0.5632178368839997,0.5102050634949592,0.50689942815462,0.5313007874711926,0.6087084016537992,0.6058527749843152,0.5479013258954782,Human,Expression,Protein abundance (FACS sorting for abundance of GFP-fused target),245,26.71,19526,0.731,245,3648,0,False,1-245,TPMT_HUMAN,manual,Medium,Homo sapiens
TPOR_HUMAN_Bridgford_2020,562,0.45985232165600987,0.5140998191553863,0.13054876432325552,0.12409505208306644,0.2546438164063219,0.17869679746477468,0.32460619030404797,0.4679589467758992,0.4779417463853954,0.32418819222311823,0.33360963221073836,0.3400011191900434,0.3007023935970216,0.45163533585491766,0.4377871458867366,0.481267865701254,Human,OrganismalFitness,growth/survival (surrogate for TpoR/MPL enhanced constitutive activation),635,0.19,937,0.825,635,562,0,False,487-517,TPOR_HUMAN,manual,Low,Homo sapiens
TRPC_SACS2_Chan_2017,1519,0.6595697406578673,0.6196634972412259,0.10882135738272629,0.10738409689127802,0.2162054542740043,0.15498580085209335,0.5967803169704511,0.5799418314959538,0.6488987992602422,0.6733269871634492,0.5642709026641902,0.6238150569658132,0.46183141787482457,0.6662027368349028,0.6451140553517434,0.6128577876097693,Prokaryote,OrganismalFitness,fitness,248,41.98,52935,0.944,248,1519,0,False,44-235,TRPC_SACS2,manual,Medium,Thermus thermophilus
TRPC_THEMA_Chan_2017,1519,0.4853142346626708,0.46264228081110587,0.10260539125167951,0.10064411318173924,0.2032495044334188,0.14543091922990048,0.43028264740413374,0.4187477353606492,0.47659733052969616,0.5099112049075841,0.4181559983214467,0.43341320795906285,0.35038036912253123,0.5197500621235487,0.4538747085676812,0.48602608062403363,Prokaryote,OrganismalFitness,fitness,252,41.51,52988,0.948,252,1519,0,False,40-233,TRPC_THEMA,manual,Medium,Thermus thermophilus
UBC9_HUMAN_Weile_2017,2563,0.55225381236958,0.4109728850356253,0.117119471361015,0.11489226914384656,0.23201174050486156,0.16249110465813893,0.5374252010797492,0.5026511378633763,0.5535896537337051,0.5392154831852363,0.47815161947304063,0.40615579407442187,0.41151243724635117,0.47395631275624184,0.4925343610132034,0.5327391434081618,Human,OrganismalFitness,Yeast growth,159,55.33,69788,0.849,159,2563,0,False,1-158,UBC9_HUMAN,median,Medium,Homo sapiens
UBE4B_HUMAN_Tsuboyama_2023_3L1X,3622,0.47649459900958774,0.5145269117924764,0.08997700248979366,0.08885597910281146,0.1788329815926051,0.12966793047814956,0.46474659883374925,0.512457773187477,0.43112914910233213,0.4872800193409218,0.37157219784717815,0.32489991662541684,0.5015626053286353,0.4972112916665801,0.5063237370186162,0.4089973792526789,Human,Stability,Stability,69,506.27,310943,0.928,69,1118,2504,True,1-69,UBE4B_HUMAN,manual,High,Homo sapiens
UBE4B_MOUSE_Starita_2013,899,0.4818921655853992,0.4541259646638137,0.12473375409292235,0.12453810209604807,0.24927185618897046,0.1785769174793442,0.46350947638359596,0.4545416314823991,0.4710936593107477,0.49146748703931514,0.36847330034961445,0.3682151660696697,0.24935697261676174,0.47895001103616114,0.4748448176472528,0.35348418132801146,Eukaryote,Activity,Ligase activity (phage display),1173,0.64,4743,0.765,1173,899,0,False,1072-1173,UBE4B_MOUSE,manual,Low,Mus musculus
UBR5_HUMAN_Tsuboyama_2023_1I2T,1453,0.6474340559661383,0.7056108183016964,0.11846362872402146,0.11806577601142734,0.23652940473544876,0.16470557109559505,0.5674866371392809,0.5715583572950667,0.5835531588929468,0.5012919129074928,0.4897732558122733,0.5357077624922469,0.6451128496670648,0.7012391483754475,0.6754069468015406,0.4879742099465172,Human,Stability,Stability,58,17.55,17888,0.966,58,1094,359,True,1-58,UBR5_HUMAN,median,Medium,Homo sapiens
VG08_BPP22_Tsuboyama_2023_2GP8,723,0.5841793234033231,0.6139248986850409,0.12272934417409985,0.13311934259172525,0.2558486867658251,0.17991424207103154,0.28569769543204426,0.5250426364409048,0.4019760407116571,0.6126643424668454,0.5224641151937295,0.5155197526414355,0.5696033453634459,0.6595567950310126,0.5928525863143119,0.3213692529235962,Virus,Stability,Stability,40,1177.87,102464,0.875,40,723,0,False,1-40,VG08_BPP22,median,High,Salmonella phage P22 (Bacteriophage P22)
VILI_CHICK_Tsuboyama_2023_1YU5,2568,0.7006980654388358,0.7990133241672515,0.10453557709157044,0.09446034958242781,0.19899592667399824,0.14038458805762485,0.5925879115153794,0.6609952464160309,0.6389112036337724,0.674519615438381,0.5285533209136963,0.6827716716897824,0.7362924923972451,0.7504355506838328,0.7511826894128237,0.5954986207423819,Eukaryote,Stability,Stability,65,761.62,254210,0.769,65,1202,1366,True,1-65,VILI_CHICK,manual,High,Gallus gallus
VKOR1_HUMAN_Chiasson_2020_abundance,2695,0.5496196498245373,0.5925302710191034,0.1210467106871418,0.10864264115761775,0.22968935184475958,0.16324529042106747,0.4423249531431259,0.4766920874624266,0.5257238157942905,0.49374015160396884,0.49603578573116053,0.42877284425325074,0.4887812630836059,0.6076590480701213,0.5563744399090973,0.4865809037793772,Human,Expression,protein abundance (eGFP fusion reporter),163,29.05,14510,0.779,163,2695,0,False,2-163,VKOR1_HUMAN,median,Medium,Homo sapiens
VKOR1_HUMAN_Chiasson_2020_activity,697,0.4538007908056336,0.3158730421995481,0.1165035703419314,0.10421749230114359,0.220721062643075,0.15743481356002909,0.41844299702027954,0.44642150050463786,0.4495060713410007,0.44988788571707616,0.3866563199319493,0.3787931740060417,0.31953082839732594,0.4186929602347795,0.4187394874426246,0.4406148963768818,Human,Activity,carboxylation activity (carboxylation reporter on cell surface),163,29.05,14510,0.779,163,697,0,False,3-163,VKOR1_HUMAN,manual,Medium,Homo sapiens
VRPI_BPT7_Tsuboyama_2023_2WNM,1047,0.5448865446250807,0.5978014044309329,0.13430330341935992,0.1525855738336732,0.2868888772530331,0.20113254717810683,0.12551722505803772,0.36683517461476295,0.33313761645883916,0.568731049477577,0.25065792994482206,0.4623025666992844,0.6151613871972149,0.6828660586324317,0.573159254137408,0.35252722360330496,Virus,Stability,Stability,56,81.19,6266,0.875,56,1047,0,False,1-56,VRPI_BPT7,manual,Medium,Escherichia phage T7 (Bacteriophage T7)
YAIA_ECOLI_Tsuboyama_2023_2KVT,1890,0.7013775236396069,0.7529321502434231,0.13754916141514964,0.15013795067527722,0.28768711209042686,0.20238924057819155,0.6062713991850974,0.6789934479738254,0.611694019880369,0.60940379163166,0.10833188972264607,0.17730590874329166,0.6060696442842559,0.7731541481171665,0.7618831664650701,0.6081908219152675,Prokaryote,Stability,Stability,52,16.25,5877,0.788,52,928,962,True,1-52,YAIA_ECOLI,median,Medium,Escherichia coli
YAP1_HUMAN_Araya_2012,10075,0.4170224151505342,0.5456008637181129,0.11747703601139242,0.11227937114445657,0.229756407155849,0.16026122944645485,0.4246637476972474,0.40874148036222874,0.3269018873411071,0.38475953313347566,0.21190072945946675,0.23881205309422743,0.3892887489240018,0.49164572619861857,0.5485182470471399,0.3141778353733352,Human,Binding,peptide binding,504,0.26,1604,0.859,504,362,9713,True,170-203,YAP1_HUMAN,median,Low,Homo sapiens
YNZC_BACSU_Tsuboyama_2023_2JVD,2300,0.6612569501721807,0.6927766441510874,0.09402334083674382,0.09812567547148736,0.19214901630823117,0.1395222120891911,0.6155861841957428,0.6073809558224644,0.6158587969821729,0.6490103513463829,0.6129682300684658,0.503390367993465,0.6853342377261158,0.6962932403609428,0.6761257681403285,0.5326273629602771,Prokaryote,Stability,Stability,39,40.99,7116,0.974,39,714,1586,True,1-39,YNZC_BACSU,manual,Medium,Bacillus subtilis
